timestamp,stock_id,deal_volume,deal_amount,open_price,high_price,low_price,close_price,price_diff,trade_count,estimated_day_volume,pct_of_yesterday_avg,total_in_volume,total_out_volume,buy_prices,buy_volumes,sell_prices,sell_volumes,byIndexFlag,extra_data
20260515 11:58:33,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2107,1481,626,17.45,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 371, 447, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 253, 413, 412, 391]",,,,50,{}
20260515 11:58:35,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 371, 447, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 253, 414, 412, 391]",50,{}
20260515 11:58:38,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2108,1481,627,17.47,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 371, 448, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 253, 414, 412, 391]",,,,50,{}
20260515 11:58:40,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 371, 448, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 253, 414, 412, 391]",50,{}
20260515 11:58:43,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2107,1481,626,17.45,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 370, 448, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 296, 371, 412, 391]",,,,50,{}
20260515 11:58:45,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 370, 448, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 296, 371, 412, 391]",50,{}
20260515 11:58:48,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2116,1483,633,17.59,"[22700000, 22650000, 22600000, 22550000, 22500000]","[149, 370, 447, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 296, 371, 412, 391]",,,,50,{}
20260515 11:58:50,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[152, 370, 447, 294, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 297, 370, 412, 391]",50,{}
20260515 11:58:53,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2120,1482,638,17.71,"[22700000, 22650000, 22600000, 22550000, 22500000]","[152, 370, 447, 294, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 297, 370, 412, 391]",,,,50,{}
20260515 11:58:55,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[152, 370, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 370, 412, 391]",50,{}
20260515 11:58:58,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2120,1484,636,17.65,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 370, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 370, 413, 391]",,,,50,{}
20260515 11:59:00,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 370, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 369, 413, 391]",50,{}
20260515 11:59:03,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2120,1483,637,17.68,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 370, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 369, 413, 391]",,,,50,{}
20260515 11:59:06,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 370, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 369, 413, 391]",50,{}
20260515 11:59:08,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2119,1483,636,17.66,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 370, 446, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 369, 413, 391]",,,,50,{}
20260515 11:59:11,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 369, 446, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 297, 370, 413, 391]",50,{}
20260515 11:59:13,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2117,1486,631,17.51,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 369, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 297, 370, 412, 392]",,,,50,{}
20260515 11:59:16,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 369, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 297, 370, 412, 393]",50,{}
20260515 11:59:18,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2127,1497,630,17.38,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 369, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 307, 370, 412, 393]",,,,50,{}
20260515 11:59:21,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 364, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 304, 370, 412, 393]",50,{}
20260515 11:59:23,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2121,1491,630,17.44,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 364, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 304, 370, 411, 394]",,,,50,{}
20260515 11:59:26,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 364, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 304, 370, 411, 394]",50,{}
20260515 11:59:28,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2121,1492,629,17.41,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 364, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 304, 370, 411, 394]",,,,50,{}
20260515 11:59:31,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 362, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 304, 370, 411, 394]",50,{}
20260515 11:59:33,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2129,1491,638,17.62,"[22700000, 22650000, 22600000, 22550000, 22500000]","[170, 362, 446, 295, 856]","[22750000, 22800000, 22850000, 22900000, 22950000]","[12, 304, 370, 411, 394]",,,,50,{}
20260515 11:59:36,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 446, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 304, 369, 411, 394]",50,{}
20260515 11:59:38,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2131,1492,639,17.64,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 447, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 304, 369, 411, 394]",,,,50,{}
20260515 11:59:41,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 448, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 303, 369, 412, 394]",50,{}
20260515 11:59:43,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2133,1492,641,17.68,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 361, 448, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 303, 369, 412, 394]",,,,50,{}
20260515 11:59:46,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 361, 448, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 303, 368, 412, 394]",50,{}
20260515 11:59:48,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2144,1491,653,17.96,"[22700000, 22650000, 22600000, 22550000, 22500000]","[173, 361, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 303, 368, 412, 394]",,,,50,{}
20260515 11:59:51,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[174, 361, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[8, 303, 368, 412, 394]",50,{}
20260515 11:59:53,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2145,1484,661,18.21,"[22700000, 22650000, 22600000, 22550000, 22500000]","[174, 361, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[7, 303, 368, 412, 394]",,,,50,{}
20260515 11:59:56,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[174, 361, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 304, 368, 412, 394]",50,{}
20260515 11:59:58,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2145,1483,662,18.25,"[22700000, 22650000, 22600000, 22550000, 22500000]","[174, 361, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[5, 304, 368, 412, 394]",,,,50,{}
20260515 12:00:01,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[173, 363, 458, 295, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[2, 302, 366, 413, 394]",50,{}
20260515 12:00:03,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2146,1483,663,18.27,"[22700000, 22650000, 22600000, 22550000, 22500000]","[173, 363, 457, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[2, 306, 368, 413, 394]",,,,50,{}
20260515 12:00:06,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[165, 371, 459, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[2, 306, 367, 419, 384]",50,{}
20260515 12:00:08,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2147,1478,669,18.46,"[22700000, 22650000, 22600000, 22550000, 22500000]","[165, 371, 458, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[2, 306, 367, 419, 384]",,,,50,{}
20260515 12:00:11,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 363, 456, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 307, 367, 413, 394]",50,{}
20260515 12:00:13,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2143,1483,660,18.2,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 363, 456, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 307, 368, 413, 394]",,,,50,{}
20260515 12:00:16,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 363, 456, 296, 857]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 307, 369, 413, 394]",50,{}
20260515 12:00:18,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2143,1492,651,17.91,"[22700000, 22650000, 22600000, 22550000, 22500000]","[169, 364, 456, 296, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 314, 369, 413, 395]",,,,50,{}
20260515 12:00:21,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 364, 456, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 313, 368, 413, 395]",50,{}
20260515 12:00:23,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2143,1490,653,17.97,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 364, 456, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 313, 368, 413, 395]",,,,50,{}
20260515 12:00:26,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 364, 456, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 313, 370, 412, 395]",50,{}
20260515 12:00:28,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2143,1491,652,17.94,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 364, 456, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 313, 370, 412, 395]",,,,50,{}
20260515 12:00:31,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 372, 458, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 313, 370, 412, 395]",50,{}
20260515 12:00:33,2330,,,22725000.0,22750000.0,22725000.0,22750000.0,25000.0,0,,,0,0,2151,2170,-19,-0.44,"[22700000, 22650000, 22600000, 22550000, 22500000]","[164, 364, 466, 296, 861]","[22800000, 22850000, 22900000, 22950000, 23000000]","[309, 369, 442, 395, 655]",,,,50,{}
20260515 12:00:36,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[164, 364, 477, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 309, 369, 412, 395]",50,{}
20260515 12:00:38,2330,,,22725000.0,22750000.0,22725000.0,22725000.0,0.0,0,,,0,0,2162,1492,670,18.34,"[22700000, 22650000, 22600000, 22550000, 22500000]","[164, 364, 477, 296, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 310, 369, 412, 395]",,,,50,{}
20260515 12:00:41,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[164, 364, 477, 296, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 311, 369, 412, 395]",50,{}
20260515 12:00:46,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 372, 480, 296, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 311, 369, 412, 394]",50,{}
20260515 12:00:51,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 372, 481, 296, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[11, 311, 369, 418, 384]",50,{}
20260515 12:00:56,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[165, 363, 479, 296, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[10, 311, 369, 412, 394]",50,{}
20260515 12:01:01,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 370, 481, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[9, 311, 369, 412, 395]",50,{}
20260515 12:01:06,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[166, 370, 486, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[9, 311, 369, 412, 395]",50,{}
20260515 12:01:11,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 484, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[9, 311, 369, 412, 395]",50,{}
20260515 12:01:16,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 361, 483, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[8, 311, 369, 412, 395]",50,{}
20260515 12:01:21,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 483, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[7, 311, 369, 412, 395]",50,{}
20260515 12:01:26,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[171, 361, 483, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[7, 311, 369, 412, 395]",50,{}
20260515 12:01:31,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 361, 483, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[4, 310, 369, 413, 395]",50,{}
20260515 12:01:36,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 362, 483, 298, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[5, 310, 370, 413, 395]",50,{}
20260515 12:01:41,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 362, 485, 298, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[5, 311, 370, 413, 395]",50,{}
20260515 12:01:46,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 363, 485, 297, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[4, 311, 371, 413, 395]",50,{}
20260515 12:01:51,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 363, 486, 298, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[4, 311, 371, 413, 395]",50,{}
20260515 12:01:56,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[170, 363, 487, 299, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[3, 311, 371, 413, 395]",50,{}
20260515 12:02:01,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[172, 363, 487, 299, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[1, 312, 369, 414, 395]",50,{}
20260515 12:02:06,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[170, 372, 489, 299, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[3, 312, 369, 414, 395]",50,{}
20260515 12:02:11,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 372, 485, 300, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[6, 319, 367, 416, 385]",50,{}
20260515 12:02:16,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 371, 485, 300, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[8, 316, 365, 416, 385]",50,{}
20260515 12:02:21,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[162, 372, 485, 300, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[8, 316, 366, 416, 386]",50,{}
20260515 12:02:26,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[163, 372, 485, 300, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[9, 316, 366, 416, 386]",50,{}
20260515 12:02:31,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[163, 372, 485, 300, 858]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 316, 366, 416, 387]",50,{}
20260515 12:02:36,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[163, 372, 485, 300, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 315, 366, 416, 387]",50,{}
20260515 12:02:41,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[153, 372, 490, 300, 860]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 318, 367, 416, 387]",50,{}
20260515 12:02:46,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 372, 490, 299, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 318, 367, 416, 387]",50,{}
20260515 12:02:51,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[150, 372, 491, 299, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 317, 367, 416, 387]",50,{}
20260515 12:02:56,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[141, 372, 492, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[14, 316, 367, 416, 387]",50,{}
20260515 12:03:01,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[139, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 319, 364, 416, 386]",50,{}
20260515 12:03:06,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[140, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[13, 318, 364, 416, 386]",50,{}
20260515 12:03:11,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[135, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[16, 315, 363, 416, 386]",50,{}
20260515 12:03:16,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[135, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[15, 321, 357, 416, 386]",50,{}
20260515 12:03:22,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[135, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[29, 321, 356, 416, 386]",50,{}
20260515 12:03:27,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[134, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[41, 321, 356, 416, 386]",50,{}
20260515 12:03:32,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[147, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[41, 321, 355, 416, 386]",50,{}
20260515 12:03:37,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[147, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[43, 320, 355, 416, 386]",50,{}
20260515 12:03:42,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[147, 372, 491, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[45, 321, 355, 416, 386]",50,{}
20260515 12:03:47,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 373, 490, 300, 861]","[22750000, 22800000, 22850000, 22900000, 22950000]","[97, 278, 351, 415, 386]",50,{}
20260515 12:03:52,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 373, 491, 300, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[100, 277, 349, 414, 386]",50,{}
20260515 12:03:57,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 373, 491, 300, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[100, 277, 349, 414, 386]",50,{}
20260515 12:04:02,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[150, 373, 491, 301, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[102, 279, 349, 414, 386]",50,{}
20260515 12:04:07,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[150, 373, 491, 301, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[104, 279, 349, 414, 387]",50,{}
20260515 12:04:12,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[150, 373, 492, 301, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[102, 279, 349, 415, 387]",50,{}
20260515 12:04:17,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[151, 374, 492, 301, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[101, 278, 349, 415, 387]",50,{}
20260515 12:04:22,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 374, 492, 301, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[102, 278, 349, 415, 387]",50,{}
20260515 12:04:27,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[149, 375, 492, 302, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[108, 278, 350, 415, 387]",50,{}
20260515 12:04:32,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 374, 492, 302, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[111, 278, 350, 415, 390]",50,{}
20260515 12:04:37,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[148, 374, 491, 302, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[113, 278, 350, 413, 400]",50,{}
20260515 12:04:42,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[149, 375, 491, 302, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[112, 279, 350, 413, 400]",50,{}
20260515 12:04:47,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[155, 375, 492, 305, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[112, 269, 350, 413, 400]",50,{}
20260515 12:04:52,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 376, 491, 305, 862]","[22750000, 22800000, 22850000, 22900000, 22950000]","[109, 267, 350, 413, 397]",50,{}
20260515 12:04:57,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 376, 491, 305, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[112, 265, 352, 413, 397]",50,{}
20260515 12:05:02,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 376, 491, 305, 859]","[22750000, 22800000, 22850000, 22900000, 22950000]","[110, 265, 352, 413, 397]",50,{}
20260515 12:05:07,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 376, 477, 305, 874]","[22750000, 22800000, 22850000, 22900000, 22950000]","[111, 268, 351, 413, 397]",50,{}
20260515 12:05:12,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[161, 376, 477, 305, 874]","[22750000, 22800000, 22850000, 22900000, 22950000]","[111, 279, 351, 413, 397]",50,{}
20260515 12:05:17,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[160, 376, 477, 305, 874]","[22750000, 22800000, 22850000, 22900000, 22950000]","[110, 279, 351, 414, 397]",50,{}
20260515 12:05:22,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[158, 376, 477, 305, 874]","[22750000, 22800000, 22850000, 22900000, 22950000]","[106, 268, 351, 414, 397]",50,{}
20260515 12:05:27,2330,,,,,,,,0,,,0,0,"[22700000, 22650000, 22600000, 22550000, 22500000]","[158, 376, 478, 305, 876]","[22750000, 22800000, 22850000, 22900000, 22950000]","[103, 270, 351, 414, 397]",50,{}
